ORIGIN,DEST,ORIGIN_DEGREE,DEST_DEGREE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,DEP_DELAY,DEP_TIME_NIGHT,DEP_TIME_TWILIGHT,DEP_TIME_MORNING,DEP_TIME_NOON,DEP_TIME_AFTERNOON,DEP_TIME_EVENING,CARRIER_AA,CARRIER_AS,CARRIER_B6,CARRIER_DL,CARRIER_EV,CARRIER_F9,CARRIER_HA,CARRIER_NK,CARRIER_OO,CARRIER_UA,CARRIER_VX,CARRIER_WN,MEDIAN_ARR_DELAY,MEAN_ARR_DELAY,Q1_ARR_DELAY,Q3_ARR_DELAY,Q0_ARR_DELAY,Q95_ARR_DELAY,MEDIAN_CARRIER_DELAY,MEAN_CARRIER_DELAY,Q1_CARRIER_DELAY,Q3_CARRIER_DELAY,Q0_CARRIER_DELAY,Q95_CARRIER_DELAY,MEDIAN_WEATHER_DELAY,MEAN_WEATHER_DELAY,Q1_WEATHER_DELAY,Q3_WEATHER_DELAY,Q0_WEATHER_DELAY,Q95_WEATHER_DELAY,MEDIAN_NAS_DELAY,MEAN_NAS_DELAY,Q1_NAS_DELAY,Q3_NAS_DELAY,Q0_NAS_DELAY,Q95_NAS_DELAY,MEDIAN_SECURITY_DELAY,MEAN_SECURITY_DELAY,Q1_SECURITY_DELAY,Q3_SECURITY_DELAY,Q0_SECURITY_DELAY,Q95_SECURITY_DELAY,MEDIAN_LATE_AIRCRAFT_DELAY,MEAN_LATE_AIRCRAFT_DELAY,Q1_LATE_AIRCRAFT_DELAY,Q3_LATE_AIRCRAFT_DELAY,Q0_LATE_AIRCRAFT_DELAY,Q95_LATE_AIRCRAFT_DELAY,MEDIAN_DEP_DELAY,MEAN_DEP_DELAY,Q1_DEP_DELAY,Q3_DEP_DELAY,Q0_DEP_DELAY,Q95_DEP_DELAY
ORD,BOI,150532,12310,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-16.0,-16.0,-17.0,-15.0,-17.799999999999997,-14.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,-0.5,-0.75,-0.25,-0.95,-0.050000000000000044
ATL,LFT,322097,2223,0.0,0.0,0.0,0.0,0.0,-3.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.0,-3.0,-6.0,1.0,-10.0,2.5999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,-3.6666666666666665,-4.0,-3.5,-4.0,-3.1
DCA,MSY,51878,33936,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-13.0,-14.0,-18.0,-9.5,-22.0,-6.700000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,-2.0,-3.5,-1.0,-3.9000000000000004,0.5999999999999996
MSY,DFW,33936,67470,0.0,0.0,0.0,0.0,0.0,-4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,26.0,30.0,15.5,42.5,7.1,55.699999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,28.333333333333332,13.0,42.5,2.6,55.699999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,18.0,-4.0,29.0,-4.0,55.4
JFK,DEN,58709,168003,0.0,0.0,0.0,0.0,0.0,31.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.5,5.5,-2.25,13.25,-8.45,19.45,7.0,7.0,3.5,10.5,0.7000000000000001,13.299999999999999,0.0,0.0,0.0,0.0,0.0,0.0,3.5,3.5,1.75,5.25,0.35000000000000003,6.6499999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,22.5,18.25,26.75,14.85,30.15
BRD,MSP,552,106716,0.0,0.0,43.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.5,11.5,-4.25,27.25,-16.85,39.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,21.5,10.75,32.25,2.15,40.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.5,-3.5,-5.25,-1.75,-6.6499999999999995,-0.3500000000000003
STL,MCI,43005,34569,0.0,0.0,0.0,0.0,0.0,-3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-4.5,-4.75,-11.75,2.5,-13.55,3.6999999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.5,-2.75,-6.0,-1.25,-6.0,2.9499999999999975
GRR,MCO,7649,89682,0.0,0.0,0.0,0.0,0.0,-7.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0
CLT,SAN,74006,60051,0.0,0.0,0.0,0.0,0.0,-2.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-7.0,-2.3333333333333335,-12.0,5.0,-16.0,14.599999999999998,0.0,5.666666666666667,0.0,8.5,0.0,15.299999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,4.666666666666667,-3.0,9.0,-3.8000000000000003,17.8
MKE,FLL,25784,59958,0.0,0.0,0.0,0.0,0.0,-1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
SCC,BRW,246,550,0.0,0.0,0.0,0.0,0.0,-2.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
PHX,LIH,115923,8556,0.0,0.0,0.0,0.0,0.0,3.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14.0,14.0,0.5,27.5,-10.299999999999999,38.3,20.5,20.5,10.25,30.75,2.0500000000000003,38.949999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,24.5,13.75,35.25,5.15,43.849999999999994
DAL,BUR,57648,20122,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-3.0,-3.0,-6.0,0.0,-8.399999999999999,2.3999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.5,-0.5,-1.9,-0.10000000000000009
BOS,BUF,82073,14581,0.0,0.0,0.0,0.0,0.0,-6.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-15.0,-9.0,-15.0,-6.0,-15.0,1.1999999999999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,-5.333333333333333,-6.0,-5.0,-6.0,-4.2
SEA,CHS,99601,11981,0.0,0.0,36.0,0.0,0.0,-3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,36.0,36.0,36.0,36.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,36.0,36.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0
GFK,MSP,1361,106716,0.0,0.0,0.0,0.0,0.0,-5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-18.0,-12.666666666666666,-21.5,-6.5,-24.3,2.6999999999999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,-2.6666666666666665,-4.5,-1.5,-4.9,0.49999999999999956
LBB,DEN,3117,168003,0.0,0.0,0.0,0.0,0.0,-8.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-5.5,-5.5,-5.75,-5.25,-5.949999999999999,-5.050000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.5,-7.5,-7.75,-7.25,-7.949999999999999,-7.05
LAS,FLL,120446,59958,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-5.0,-5.666666666666667,-13.5,2.5,-20.3,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.333333333333333,-0.5,10.5,-1.7,18.1
HOU,TUL,46467,8878,0.0,0.0,0.0,0.0,0.0,-4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.0,16.0,8.5,23.5,2.5,29.5,15.5,15.5,7.75,23.25,1.55,29.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5,16.5,6.25,26.75,-1.9499999999999997,34.949999999999996
BNA,DTW,42788,98159,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,-1.0,-3.7142857142857144,-9.5,2.0,-14.4,4.099999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.5714285714285716,0.5,7.5,-3.8,11.399999999999999
CID,DTW,3493,98159,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-15.5,-15.5,-19.75,-11.25,-23.15,-7.8500000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5,-2.5,-3.75,-1.25,-4.75,-0.2500000000000002
LAX,OGG,152781,17168,0.0,0.0,0.0,0.0,0.0,-2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-9.0,-10.857142857142858,-15.5,-5.5,-23.200000000000003,-0.9000000000000021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-1.0,-3.5,-0.5,-5.699999999999999,6.299999999999994
MSO,SLC,1929,88398,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-14.5,-13.75,-19.75,-8.5,-23.95,-2.5000000000000036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.5,-5.75,-8.0,-5.25,-8.0,-1.0500000000000025
LEX,IAH,4019,99268,0.0,0.0,0.0,0.0,0.0,-6.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
PSC,SFO,2861,127129,0.0,0.0,0.0,0.0,0.0,-5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0
SLC,CDC,88398,454,11.0,0.0,11.0,0.0,0.0,11.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,22.0,22.0,22.0,22.0,22.0,22.0,11.0,11.0,11.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,11.0,11.0,11.0
SAT,MDW,22709,79129,0.0,0.0,0.0,0.0,0.0,-1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-11.0,-1.4,-13.0,-1.0,-14.6,26.199999999999996,0.0,2.6,0.0,0.0,0.0,10.399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.0,0.0,0.0,13.599999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,2.3999999999999995,-1.0,1.2,-2.0,-1.0,-5.200000000000001,12.599999999999998
DFW,JLN,67470,276,0.0,0.0,0.0,0.0,0.0,-6.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-7.5,-7.5,-7.75,-7.25,-7.949999999999999,-7.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,-5.0,-5.5,-4.5,-5.8999999999999995,-4.1
EGE,ATL,557,322097,0.0,0.0,0.0,0.0,0.0,-6.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-19.0,-16.0,-21.0,-12.5,-22.599999999999998,-7.300000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,-7.0,-7.5,-6.5,-7.9,-6.1
ATL,LNK,322097,2375,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABE,DTW,2063,98159,0.0,0.0,0.0,0.0,0.0,-7.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-11.0,-11.0,-11.5,-10.5,-11.899999999999999,-10.100000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,-5.0,-6.0,-4.0,-6.8,-3.2
RDU,DFW,25897,67470,0.0,0.0,0.0,0.0,0.0,3.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-6.5,-6.5,-10.75,-2.25,-14.15,1.1499999999999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,6.5,13.5,3.6999999999999997,16.299999999999997
GSO,ATL,4540,322097,0.0,0.0,0.0,0.0,0.0,14.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-7.0,-3.1666666666666665,-10.5,1.75,-17.0,16.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,13.5,3.0,4.666666666666667,-4.75,13.0,-5.0,17.0
DFW,BWI,67470,79861,2.0,0.0,0.0,0.0,16.0,28.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.0,8.333333333333334,3.5,14.5,-2.5,17.3,0.0,0.6666666666666666,0.0,1.0,0.0,1.7999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.333333333333333,0.0,8.0,0.0,14.399999999999999,2.0,9.333333333333334,0.0,15.0,-1.6,25.399999999999995
ORD,AUS,150532,33402,0.0,0.0,0.0,0.0,0.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-14.0,-11.0,-19.0,-6.0,-23.8,5.999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,1.6,-5.0,3.0,-5.800000000000001,15.799999999999997
TPA,ALB,50072,8187,0.0,0.0,0.0,0.0,0.0,-2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-18.0,-18.0,-18.0,-18.0,-18.0,-18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
DTW,BHM,98159,10543,0.0,0.0,0.0,0.0,0.0,-3.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23.5,23.5,5.75,41.25,-8.45,55.449999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,9.5,28.5,1.9000000000000001,36.1,0.0,0.0,0.0,0.0,0.0,0.0,10.5,10.5,5.25,15.75,1.05,19.95,9.0,9.0,3.0,15.0,-1.7999999999999996,19.8
LAX,PHL,152781,45880,0.0,0.0,0.0,0.0,0.0,21.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3.0,3.8,0.0,5.0,-3.2,12.999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,5.599999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,6.399999999999999,1.0,4.6,-3.0,8.0,-3.8000000000000003,18.4
DSM,ATL,6125,322097,0.0,0.0,0.0,0.0,0.0,-1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
CVG,DTW,12692,98159,0.0,0.0,0.0,0.0,0.0,-4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-13.0,-13.0,-16.5,-9.5,-19.3,-6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.5,-4.5,-4.75,-4.25,-4.95,-4.05
DTW,MSN,98159,6080,0.0,0.0,0.0,0.0,0.0,4.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-7.5,-6.666666666666667,-11.0,-3.25,-12.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5,-0.3333333333333333,-3.5,2.75,-4.75,5.5
DTW,BNA,98159,42788,9.0,0.0,0.0,0.0,25.0,34.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-11.0,-7.625,-18.25,-5.75,-22.9,20.349999999999977,0.0,1.125,0.0,0.0,0.0,5.849999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.125,0.0,0.0,0.0,16.249999999999986,-2.0,3.0,-4.0,2.25,-4.6499999999999995,24.19999999999998
SAT,DFW,22709,67470,0.0,0.0,0.0,0.0,0.0,-5.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-10.0,-10.0,-10.5,-9.5,-10.9,-9.100000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,-3.6666666666666665,-6.5,-1.5,-7.7,1.2999999999999994
MIA,EWR,17748,76557,0.0,0.0,26.0,0.0,16.0,17.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,42.0,42.0,42.0,42.0,42.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,26.0,26.0,26.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,16.0,16.0,16.0,17.0,17.0,17.0,17.0,17.0,17.0
IAH,LIT,99268,6561,0.0,0.0,0.0,0.0,0.0,-4.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-14.0,-10.5,-15.5,-9.0,-16.7,0.5999999999999943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,-2.75,-4.75,-1.0,-6.550000000000001,1.3999999999999986
JAX,IAH,14089,99268,0.0,0.0,0.0,0.0,0.0,-8.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-2.0,-0.6666666666666666,-9.0,7.0,-14.6,14.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.333333333333333,0.0,8.0,0.0,14.399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,-5.666666666666667,-7.0,-4.5,-7.800000000000001,-3.3000000000000003
RNO,PHX,11105,115923,0.0,0.0,0.0,0.0,0.0,-4.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-6.5,-3.5,-10.75,1.5,-14.95,13.299999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-1.125,-4.5,-1.0,-6.649999999999999,8.499999999999995
TPA,STL,50072,43005,0.0,0.0,0.0,0.0,30.0,32.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,30.0,16.333333333333332,8.5,31.0,-8.700000000000001,31.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,20.666666666666668,15.0,31.0,3.0,31.8,32.0,21.333333333333332,12.5,35.5,-3.0999999999999996,38.3
SLC,SAN,88398,60051,0.0,0.0,0.0,0.0,0.0,-8.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,-0.14285714285714285,-7.0,5.0,-18.3,19.49999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4285714285714284,0.0,0.0,0.0,16.799999999999983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.8571428571428571,-5.0,4.0,-7.4,4.699999999999999
