ORIGIN,DEST,UNIQUE_CARRIER,ORIGIN_DEGREE,DEST_DEGREE,ORIGIN_NAME,ORIGIN_CITY,ORIGIN_IATA,ORIGIN_STATE,DEST_NAME,DEST_CITY,DEST_IATA,DEST_STATE
CMH,EWR,EV,18917,76557,Port Columbus International Airport,Columbus,CMH,OH,Newark Liberty International Airport,Newark,EWR,NJ
MYR,EWR,EV,3795,76557,Myrtle Beach International Airport,Myrtle Beach,MYR,SC,Newark Liberty International Airport,Newark,EWR,NJ
CHS,EWR,EV,11981,76557,Charleston Air Force Base-International Airport,Charleston,CHS,SC,Newark Liberty International Airport,Newark,EWR,NJ
RSW,EWR,UA,19440,76557,Southwest Florida International Airport,Fort Myers,RSW,FL,Newark Liberty International Airport,Newark,EWR,NJ
RSW,EWR,B6,19440,76557,Southwest Florida International Airport,Fort Myers,RSW,FL,Newark Liberty International Airport,Newark,EWR,NJ
IND,EWR,EV,20910,76557,Indianapolis International Airport,Indianapolis,IND,IN,Newark Liberty International Airport,Newark,EWR,NJ
BUF,EWR,EV,14581,76557,Buffalo Niagara International Airport,Buffalo,BUF,NY,Newark Liberty International Airport,Newark,EWR,NJ
PWM,EWR,EV,4107,76557,Portland International Jetport Airport,Portland,PWM,ME,Newark Liberty International Airport,Newark,EWR,NJ
PIT,EWR,EV,18607,76557,Pittsburgh International Airport,Pittsburgh,PIT,PA,Newark Liberty International Airport,Newark,EWR,NJ
MSY,EWR,UA,33936,76557,Louis Armstrong New Orleans International Airport,New Orleans,MSY,LA,Newark Liberty International Airport,Newark,EWR,NJ
GSP,EWR,EV,6025,76557,Greenville Spartanburg International Airport,Greenville,GSP,SC,Newark Liberty International Airport,Newark,EWR,NJ
SYR,EWR,EV,3794,76557,Syracuse Hancock International Airport,Syracuse,SYR,NY,Newark Liberty International Airport,Newark,EWR,NJ
MHT,EWR,EV,5501,76557,Manchester Airport,Manchester NH,MHT,NH,Newark Liberty International Airport,Newark,EWR,NJ
MSN,EWR,EV,6080,76557,Dane County Regional Truax Field,Madison,MSN,WI,Newark Liberty International Airport,Newark,EWR,NJ
CAK,EWR,EV,4321,76557,Akron Canton Regional Airport,Akron,CAK,OH,Newark Liberty International Airport,Newark,EWR,NJ
ROC,EWR,EV,5143,76557,Greater Rochester International Airport,Rochester,ROC,NY,Newark Liberty International Airport,Newark,EWR,NJ
DAY,EWR,EV,5236,76557,James M Cox Dayton International Airport,Dayton,DAY,OH,Newark Liberty International Airport,Newark,EWR,NJ
ORF,EWR,EV,8246,76557,Norfolk International Airport,Norfolk,ORF,VA,Newark Liberty International Airport,Newark,EWR,NJ
GRR,EWR,EV,7649,76557,Gerald R. Ford International Airport,Grand Rapids,GRR,MI,Newark Liberty International Airport,Newark,EWR,NJ
GSO,EWR,EV,4540,76557,Piedmont Triad International Airport,Greensboro,GSO,NC,Newark Liberty International Airport,Newark,EWR,NJ
FWA,EWR,EV,3437,76557,Fort Wayne International Airport,Fort Wayne,FWA,IN,Newark Liberty International Airport,Newark,EWR,NJ
EGE,EWR,UA,557,76557,Eagle County Regional Airport,Vail,EGE,CO,Newark Liberty International Airport,Newark,EWR,NJ
BTV,EWR,EV,3215,76557,Burlington International Airport,Burlington,BTV,VT,Newark Liberty International Airport,Newark,EWR,NJ
LAX,BWI,WN,152781,79861,Los Angeles International Airport,Los Angeles,LAX,CA,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,BWI,MD
ATL,BWI,DL,322097,79861,Hartsfield Jackson Atlanta International Airport,Atlanta,ATL,GA,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,BWI,MD
ATL,BWI,WN,322097,79861,Hartsfield Jackson Atlanta International Airport,Atlanta,ATL,GA,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,BWI,MD
ATL,BWI,NK,322097,79861,Hartsfield Jackson Atlanta International Airport,Atlanta,ATL,GA,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,BWI,MD
DTW,BWI,WN,98159,79861,Detroit Metropolitan Wayne County Airport,Detroit,DTW,MI,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,BWI,MD
DTW,BWI,DL,98159,79861,Detroit Metropolitan Wayne County Airport,Detroit,DTW,MI,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,BWI,MD
DTW,BWI,NK,98159,79861,Detroit Metropolitan Wayne County Airport,Detroit,DTW,MI,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,BWI,MD
ORD,BWI,UA,150532,79861,Chicago O'Hare International Airport,Chicago,ORD,IL,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,BWI,MD
ORD,BWI,NK,150532,79861,Chicago O'Hare International Airport,Chicago,ORD,IL,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,BWI,MD
IAH,BWI,NK,99268,79861,George Bush Intercontinental Houston Airport,Houston,IAH,TX,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,BWI,MD
IAH,BWI,UA,99268,79861,George Bush Intercontinental Houston Airport,Houston,IAH,TX,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,BWI,MD
MDW,BWI,WN,79129,79861,Chicago Midway International Airport,Chicago,MDW,IL,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,BWI,MD
SFO,BWI,UA,127129,79861,San Francisco International Airport,San Francisco,SFO,CA,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,BWI,MD
JAX,BWI,WN,14089,79861,Jacksonville International Airport,Jacksonville,JAX,FL,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,BWI,MD
EWR,BWI,EV,76557,79861,Newark Liberty International Airport,Newark,EWR,NJ,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,BWI,MD
BNA,BWI,WN,42788,79861,Nashville International Airport,Nashville,BNA,TN,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,BWI,MD
CLE,BWI,WN,25087,79861,Cleveland Hopkins International Airport,Cleveland,CLE,OH,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,BWI,MD
SEA,BWI,WN,99601,79861,Seattle Tacoma International Airport,Seattle,SEA,WA,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,BWI,MD
STL,BWI,WN,43005,79861,Lambert St Louis International Airport,St. Louis,STL,MO,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,BWI,MD
FLL,BWI,WN,59958,79861,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,FLL,FL,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,BWI,MD
FLL,BWI,B6,59958,79861,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,FLL,FL,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,BWI,MD
FLL,BWI,NK,59958,79861,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,FLL,FL,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,BWI,MD
CLT,BWI,WN,74006,79861,Charlotte Douglas International Airport,Charlotte,CLT,NC,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,BWI,MD
CLT,BWI,AA,74006,79861,Charlotte Douglas International Airport,Charlotte,CLT,NC,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,BWI,MD
MSP,BWI,DL,106716,79861,Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis,MSP,MN,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,BWI,MD
MSP,BWI,NK,106716,79861,Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis,MSP,MN,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,BWI,MD
BOS,BWI,B6,82073,79861,General Edward Lawrence Logan International Airport,Boston,BOS,MA,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,BWI,MD
BOS,BWI,WN,82073,79861,General Edward Lawrence Logan International Airport,Boston,BOS,MA,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,BWI,MD
BOS,BWI,NK,82073,79861,General Edward Lawrence Logan International Airport,Boston,BOS,MA,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,BWI,MD
PBI,BWI,WN,17131,79861,Palm Beach International Airport,West Palm Beach,PBI,FL,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,BWI,MD
TPA,BWI,WN,50072,79861,Tampa International Airport,Tampa,TPA,FL,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,BWI,MD
MCO,BWI,B6,89682,79861,Orlando International Airport,Orlando,MCO,FL,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,BWI,MD
MCO,BWI,WN,89682,79861,Orlando International Airport,Orlando,MCO,FL,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,BWI,MD
MCO,BWI,NK,89682,79861,Orlando International Airport,Orlando,MCO,FL,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,BWI,MD
BHM,BWI,WN,10543,79861,Birmingham-Shuttlesworth International Airport,Birmingham,BHM,AL,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,BWI,MD
BDL,BWI,WN,15212,79861,Bradley International Airport,Windsor Locks,BDL,CT,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,BWI,MD
PDX,BWI,WN,43638,79861,Portland International Airport,Portland,PDX,OR,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,BWI,MD
SMF,BWI,WN,32727,79861,Sacramento International Airport,Sacramento,SMF,CA,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,BWI,MD
DEN,BWI,UA,168003,79861,Denver International Airport,Denver,DEN,CO,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,BWI,MD
DEN,BWI,WN,168003,79861,Denver International Airport,Denver,DEN,CO,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,BWI,MD
MKE,BWI,WN,25784,79861,General Mitchell International Airport,Milwaukee,MKE,WI,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,BWI,MD
MCI,BWI,WN,34569,79861,Kansas City International Airport,Kansas City,MCI,MO,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,BWI,MD
PVD,BWI,WN,9706,79861,Theodore Francis Green State Airport,Providence,PVD,RI,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,BWI,MD
DFW,BWI,AA,67470,79861,Dallas Fort Worth International Airport,Dallas-Fort Worth,DFW,TX,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,BWI,MD
DFW,BWI,NK,67470,79861,Dallas Fort Worth International Airport,Dallas-Fort Worth,DFW,TX,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,BWI,MD
PHX,BWI,WN,115923,79861,Phoenix Sky Harbor International Airport,Phoenix,PHX,AZ,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,BWI,MD
PHX,BWI,AA,115923,79861,Phoenix Sky Harbor International Airport,Phoenix,PHX,AZ,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,BWI,MD
LAS,BWI,WN,120446,79861,McCarran International Airport,Las Vegas,LAS,NV,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,BWI,MD
LAS,BWI,NK,120446,79861,McCarran International Airport,Las Vegas,LAS,NV,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,BWI,MD
DAL,BWI,WN,57648,79861,Dallas Love Field,Dallas,DAL,TX,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,BWI,MD
RDU,BWI,WN,25897,79861,Raleigh Durham International Airport,Raleigh-durham,RDU,NC,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,BWI,MD
HOU,BWI,WN,46467,79861,William P Hobby Airport,Houston,HOU,TX,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,BWI,MD
SAN,BWI,WN,60051,79861,San Diego International Airport,San Diego,SAN,CA,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,BWI,MD
SLC,BWI,WN,88398,79861,Salt Lake City International Airport,Salt Lake City,SLC,UT,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,BWI,MD
SLC,BWI,DL,88398,79861,Salt Lake City International Airport,Salt Lake City,SLC,UT,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,BWI,MD
AUS,BWI,WN,33402,79861,Austin Bergstrom International Airport,Austin,AUS,TX,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,BWI,MD
CVG,BWI,OO,12692,79861,Cincinnati Northern Kentucky International Airport,Cincinnati,CVG,KY,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,BWI,MD
CMH,BWI,WN,18917,79861,Port Columbus International Airport,Columbus,CMH,OH,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,BWI,MD
MYR,BWI,NK,3795,79861,Myrtle Beach International Airport,Myrtle Beach,MYR,SC,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,BWI,MD
ALB,BWI,WN,8187,79861,Albany International Airport,Albany,ALB,NY,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,BWI,MD
CHS,BWI,WN,11981,79861,Charleston Air Force Base-International Airport,Charleston,CHS,SC,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,BWI,MD
SAT,BWI,WN,22709,79861,San Antonio International Airport,San Antonio,SAT,TX,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,BWI,MD
RSW,BWI,WN,19440,79861,Southwest Florida International Airport,Fort Myers,RSW,FL,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,BWI,MD
IND,BWI,WN,20910,79861,Indianapolis International Airport,Indianapolis,IND,IN,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,BWI,MD
BUF,BWI,WN,14581,79861,Buffalo Niagara International Airport,Buffalo,BUF,NY,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,BWI,MD
PWM,BWI,WN,4107,79861,Portland International Jetport Airport,Portland,PWM,ME,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,BWI,MD
PIT,BWI,WN,18607,79861,Pittsburgh International Airport,Pittsburgh,PIT,PA,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,BWI,MD
MSY,BWI,WN,33936,79861,Louis Armstrong New Orleans International Airport,New Orleans,MSY,LA,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,BWI,MD
ISP,BWI,WN,4233,79861,Long Island Mac Arthur Airport,Islip,ISP,NY,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,BWI,MD
GSP,BWI,WN,6025,79861,Greenville Spartanburg International Airport,Greenville,GSP,SC,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,BWI,MD
MHT,BWI,WN,5501,79861,Manchester Airport,Manchester NH,MHT,NH,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,BWI,MD
MEM,BWI,WN,10350,79861,Memphis International Airport,Memphis,MEM,TN,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,BWI,MD
SDF,BWI,WN,7932,79861,Louisville International Standiford Field,Louisville,SDF,KY,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,BWI,MD
ABQ,BWI,WN,15237,79861,Albuquerque International Sunport Airport,Albuquerque,ABQ,NM,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,BWI,MD
ROC,BWI,WN,5143,79861,Greater Rochester International Airport,Rochester,ROC,NY,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,BWI,MD
DAY,BWI,WN,5236,79861,James M Cox Dayton International Airport,Dayton,DAY,OH,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,BWI,MD
ORF,BWI,WN,8246,79861,Norfolk International Airport,Norfolk,ORF,VA,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,BWI,MD
FNT,BWI,WN,3288,79861,Bishop International Airport,Flint,FNT,MI,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,BWI,MD
OKC,BWI,WN,11634,79861,Will Rogers World Airport,Oklahoma City,OKC,OK,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,BWI,MD
GRR,BWI,WN,7649,79861,Gerald R. Ford International Airport,Grand Rapids,GRR,MI,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,BWI,MD
LAX,BNA,AA,152781,42788,Los Angeles International Airport,Los Angeles,LAX,CA,Nashville International Airport,Nashville,BNA,TN
LAX,BNA,WN,152781,42788,Los Angeles International Airport,Los Angeles,LAX,CA,Nashville International Airport,Nashville,BNA,TN
LAX,BNA,DL,152781,42788,Los Angeles International Airport,Los Angeles,LAX,CA,Nashville International Airport,Nashville,BNA,TN
ATL,BNA,DL,322097,42788,Hartsfield Jackson Atlanta International Airport,Atlanta,ATL,GA,Nashville International Airport,Nashville,BNA,TN
DTW,BNA,WN,98159,42788,Detroit Metropolitan Wayne County Airport,Detroit,DTW,MI,Nashville International Airport,Nashville,BNA,TN
DTW,BNA,DL,98159,42788,Detroit Metropolitan Wayne County Airport,Detroit,DTW,MI,Nashville International Airport,Nashville,BNA,TN
ORD,BNA,OO,150532,42788,Chicago O'Hare International Airport,Chicago,ORD,IL,Nashville International Airport,Nashville,BNA,TN
ORD,BNA,UA,150532,42788,Chicago O'Hare International Airport,Chicago,ORD,IL,Nashville International Airport,Nashville,BNA,TN
ORD,BNA,EV,150532,42788,Chicago O'Hare International Airport,Chicago,ORD,IL,Nashville International Airport,Nashville,BNA,TN
IAH,BNA,EV,99268,42788,George Bush Intercontinental Houston Airport,Houston,IAH,TX,Nashville International Airport,Nashville,BNA,TN
IAH,BNA,UA,99268,42788,George Bush Intercontinental Houston Airport,Houston,IAH,TX,Nashville International Airport,Nashville,BNA,TN
MDW,BNA,WN,79129,42788,Chicago Midway International Airport,Chicago,MDW,IL,Nashville International Airport,Nashville,BNA,TN
DCA,BNA,WN,51878,42788,Ronald Reagan Washington National Airport,Washington,DCA,VA,Nashville International Airport,Nashville,BNA,TN
JAX,BNA,WN,14089,42788,Jacksonville International Airport,Jacksonville,JAX,FL,Nashville International Airport,Nashville,BNA,TN
EWR,BNA,EV,76557,42788,Newark Liberty International Airport,Newark,EWR,NJ,Nashville International Airport,Nashville,BNA,TN
EWR,BNA,WN,76557,42788,Newark Liberty International Airport,Newark,EWR,NJ,Nashville International Airport,Nashville,BNA,TN
SEA,BNA,WN,99601,42788,Seattle Tacoma International Airport,Seattle,SEA,WA,Nashville International Airport,Nashville,BNA,TN
SEA,BNA,AS,99601,42788,Seattle Tacoma International Airport,Seattle,SEA,WA,Nashville International Airport,Nashville,BNA,TN
STL,BNA,WN,43005,42788,Lambert St Louis International Airport,St. Louis,STL,MO,Nashville International Airport,Nashville,BNA,TN
FLL,BNA,WN,59958,42788,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,FLL,FL,Nashville International Airport,Nashville,BNA,TN
CLT,BNA,AA,74006,42788,Charlotte Douglas International Airport,Charlotte,CLT,NC,Nashville International Airport,Nashville,BNA,TN
MSP,BNA,OO,106716,42788,Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis,MSP,MN,Nashville International Airport,Nashville,BNA,TN
BOS,BNA,WN,82073,42788,General Edward Lawrence Logan International Airport,Boston,BOS,MA,Nashville International Airport,Nashville,BNA,TN
BOS,BNA,B6,82073,42788,General Edward Lawrence Logan International Airport,Boston,BOS,MA,Nashville International Airport,Nashville,BNA,TN
TPA,BNA,WN,50072,42788,Tampa International Airport,Tampa,TPA,FL,Nashville International Airport,Nashville,BNA,TN
MCO,BNA,F9,89682,42788,Orlando International Airport,Orlando,MCO,FL,Nashville International Airport,Nashville,BNA,TN
